	p_val	avg_logFC	pct.1	pct.2	p_val_adj	which_high
St3gal2	0.0838282172095685	0.0923252023960225	0.188	0.179	1	OPC-A
Srbd1	0.0842396335072211	0.0239081559839983	0.092	0.12	1	OPC-A
H2-T23	0.084373049116785	0.00842075999292516	0.137	0.166	1	OPC-A
Minpp1	0.0848377986311743	0.0453989422869835	0.24	0.304	1	OPC-A
Ppp4r3b	0.0849265142128991	0.145706530898535	0.353	0.375	1	OPC-A
Ewsr1	0.0849611660722667	0.0257806100987792	0.716	0.845	1	OPC-A
Atp1a1	0.0850395018745591	-0.00813269144266426	0.652	0.747	1	OPC-B
Cox6b2	0.0851332821123913	-0.0200602540206722	0.134	0.165	1	OPC-B
Slc25a28	0.0851433185431807	0.0384261782671783	0.201	0.254	1	OPC-A
Tnpo1	0.0853285717769946	0.0391045509508624	0.448	0.562	1	OPC-A
Fem1c	0.0853639239548573	0.0270920339439001	0.156	0.197	1	OPC-A
P4ha1	0.0855712953892672	0.130220342166229	0.373	0.406	1	OPC-A
Fam57b	0.0855759107647555	0.119162354536887	0.181	0.168	1	OPC-A
Dctn2	0.0857213856560702	0.0935879574793762	0.705	0.791	1	OPC-A
Rcbtb1	0.0859566016748441	0.034785834643686	0.162	0.205	1	OPC-A
Crat	0.0862265897614093	0.0285834251250826	0.105	0.135	1	OPC-A
Ppp1r12c	0.0862549072384702	0.0446465879947926	0.214	0.272	1	OPC-A
Camk2n2	0.0863699017566249	0.124534398372492	0.302	0.305	1	OPC-A
Arhgef11	0.0863817675925369	0.0717979505467026	0.145	0.131	1	OPC-A
Timm17b	0.086409027579884	0.0640566005732746	0.425	0.548	1	OPC-A
Sh3bp5l	0.0865060201554933	0.0950339388570273	0.14	0.124	1	OPC-A
Taf1	0.086824493641644	0.050293817240459	0.312	0.394	1	OPC-A
Vps45	0.0868311976411193	0.137169309789954	0.23	0.224	1	OPC-A
Upf3b	0.0869516704622823	0.146032739331127	0.452	0.508	1	OPC-A
Ccdc114	0.0871131335586001	0.0769619497978095	0.127	0.111	1	OPC-A
Mkln1	0.0873819585913656	0.109930501839556	0.548	0.622	1	OPC-A
Fam172a	0.0882748803288598	0.126783741884558	0.319	0.336	1	OPC-A
Fam102a	0.0883249845826484	0.10702285652825	0.282	0.284	1	OPC-A
Prag1	0.088401792662184	0.0680132338930955	0.114	0.098	1	OPC-A
Czib	0.0888452397113396	0.0668737641790574	0.415	0.53	1	OPC-A
Trim67	0.0888759887149941	0.0780734530496682	0.135	0.119	1	OPC-A
Gigyf2	0.0889243669546411	0.178954737049142	0.359	0.399	1	OPC-A
Arl16	0.0889602795700475	0.0319541367210951	0.134	0.169	1	OPC-A
Nkx2-2	0.0891148171377503	0.152101925782105	0.455	0.497	1	OPC-A
Thap11	0.0891200651337952	0.160696820190927	0.291	0.3	1	OPC-A
Fbxw7	0.0891307531872664	0.0879714754532536	0.158	0.144	1	OPC-A
Bmp2k	0.0891620202530242	0.00821958276499438	0.115	0.146	1	OPC-A
Wdr82	0.0893217720727708	0.0523740176530442	0.292	0.378	1	OPC-A
Ube2b	0.0893870660527351	0.102451497871446	0.674	0.776	1	OPC-A
Trappc10	0.0894810658596814	0.0402890626898813	0.257	0.323	1	OPC-A
Vps39	0.0895931069728626	0.0303961056710498	0.131	0.166	1	OPC-A
Msantd2	0.0895938860598237	0.0829061757377978	0.151	0.138	1	OPC-A
Lyrm2	0.0896939019906121	0.0677864760130836	0.339	0.429	1	OPC-A
Nsd3	0.0903108331692817	0.134576049951424	0.363	0.388	1	OPC-A
Ide	0.0904542326402908	0.13834562832351	0.426	0.477	1	OPC-A
Tgfbr1	0.0905579832748188	0.0537510344478955	0.155	0.197	1	OPC-A
Wdr48	0.0906298373821891	0.0284194806585011	0.138	0.175	1	OPC-A
Cln3	0.0906755005769028	0.129811701565925	0.24	0.236	1	OPC-A
Bsdc1	0.0909446967413383	0.117201923837236	0.224	0.219	1	OPC-A
Phospho2	0.0909889088254906	0.0527272919454814	0.143	0.182	1	OPC-A
Timm22	0.0910021935690449	0.0793306522678131	0.419	0.55	1	OPC-A
Yipf4	0.0910050194134876	0.159396474683986	0.453	0.514	1	OPC-A
Zfp410	0.0910166982481337	0.119290940124559	0.214	0.207	1	OPC-A
Adgrl1	0.0912345040860398	0.124357235302033	0.4	0.429	1	OPC-A
Atg4d	0.0913577220332332	0.0403270855352156	0.131	0.166	1	OPC-A
Htatip2	0.0915087257819946	0.0259638206646067	0.081	0.106	1	OPC-A
Pnn	0.0915735164690844	0.0997264388984938	0.638	0.727	1	OPC-A
Rsrc1	0.0920809134518354	0.0932210688633737	0.313	0.407	1	OPC-A
Dhrs13	0.0925347674607628	0.133685912464292	0.201	0.193	1	OPC-A
Srd5a1	0.0925734060639156	0.0245210729065511	0.088	0.113	1	OPC-A
Rmnd1	0.0926565182109902	0.0530854324064997	0.145	0.184	1	OPC-A
Epn1	0.0926911093587807	0.0593026809455455	0.325	0.419	1	OPC-A
Mfsd14b	0.0927073072198991	0.123470239368367	0.297	0.308	1	OPC-A
Ddx28	0.0928168766893668	0.0299874814465794	0.081	0.106	1	OPC-A
Ints9	0.093280455394236	0.0173549808589576	0.091	0.117	1	OPC-A
Csnk1d	0.0933018167176761	0.0789350466467865	0.397	0.509	1	OPC-A
Mtg2	0.0935570944582782	0.0430782037920333	0.173	0.216	1	OPC-A
Mpp1	0.0938935893906304	0.0424298021388775	0.211	0.264	1	OPC-A
Ube2d1	0.0939405154659672	0.179822888668076	0.359	0.403	1	OPC-A
BC005624	0.0939761856233688	0.0784250195166026	0.416	0.536	1	OPC-A
Xpa	0.0944164470863418	0.0953102115271136	0.192	0.182	1	OPC-A
Sidt2	0.0944482164457295	0.0785559170257144	0.143	0.129	1	OPC-A
Ankrd13c	0.0944494436194673	0.0499492890221874	0.3	0.376	1	OPC-A
Phc3	0.0948199927255578	0.109738829481014	0.281	0.285	1	OPC-A
Pomt1	0.0951255325334246	0.0200746343496099	0.086	0.111	1	OPC-A
Dbt	0.095164342667924	0.12442482021459	0.242	0.241	1	OPC-A
Vopp1	0.0952059492076569	0.0381535523791654	0.129	0.164	1	OPC-A
Trmt11	0.0952739225152602	0.0447427903223452	0.149	0.189	1	OPC-A
Rxylt1	0.095281500795249	0.0408479074211876	0.497	0.634	1	OPC-A
Rnf168	0.0954135779161931	0.11059596211297	0.177	0.168	1	OPC-A
Map7	0.09575283250416	0.0804094600010235	0.188	0.177	1	OPC-A
Xylt2	0.0959024303722649	0.0722223646134202	0.102	0.086	1	OPC-A
Rnf38	0.0960556230386969	0.0464696822228924	0.164	0.209	1	OPC-A
Ttbk1	0.096145181704927	0.033641490497253	0.157	0.198	1	OPC-A
Wdr41	0.0962530446753103	0.0508334781985491	0.17	0.215	1	OPC-A
Arhgap24	0.0964791081235517	0.0841818858803734	0.156	0.142	1	OPC-A
C9orf72	0.0968993210722413	0.0555657339743594	0.138	0.121	1	OPC-A
Nmi	0.0973112265493165	0.0497011764758374	0.184	0.227	1	OPC-A
Tpmt	0.0973118805382282	0.0274556488347357	0.116	0.147	1	OPC-A
Fpgt	0.097550774073501	0.0138599534945472	0.082	0.106	1	OPC-A
Slc7a14	0.0975865429011423	0.0873564353857677	0.108	0.093	1	OPC-A
Atp7a	0.0977076478675043	0.0296144186424666	0.092	0.119	1	OPC-A
Ccdc12	0.0978191792486505	0.1561849099335	0.565	0.656	1	OPC-A
Stxbp3	0.0979888762375001	0.0552655882570928	0.197	0.247	1	OPC-A
Rundc3a	0.0983469127310023	0.0598381206758671	0.436	0.552	1	OPC-A
Mpnd	0.0990946534884787	0.0886963129104714	0.329	0.425	1	OPC-A
Lrig2	0.0991477482053754	0.0682248250568847	0.107	0.091	1	OPC-A
Gstm1	0.0997116161868482	0.0847279587942508	0.134	0.117	1	OPC-A
Tmem238	0.0999279117876939	0.05720257628457	0.131	0.168	1	OPC-A
Gmds	0.100067974774042	0.0491188537659152	0.282	0.358	1	OPC-A
Rac3	0.10035811599458	0.0919131194261645	0.271	0.264	1	OPC-A
Ttc8	0.100365398849679	0.108028032107223	0.206	0.2	1	OPC-A
Fut11	0.100758409189634	0.0888985554770757	0.162	0.149	1	OPC-A
R3hcc1l	0.100913714986031	0.0134693123963812	0.08	0.104	1	OPC-A
Slc39a10	0.100929119747659	0.0434323210650486	0.353	0.438	1	OPC-A
Ptprm	0.100980740835669	0.0692284184649273	0.118	0.103	1	OPC-A
Ankrd17	0.101111626587956	0.0553435395134528	0.434	0.545	1	OPC-A
Mtmr9	0.101274215704578	0.0235722462143109	0.116	0.147	1	OPC-A
Tbcel	0.101385631130377	0.105113259654355	0.236	0.235	1	OPC-A
Lin37	0.101653709495516	0.0682214061858987	0.157	0.2	1	OPC-A
Nkapd1	0.101797907234457	0.0474592990882017	0.25	0.313	1	OPC-A
Lonrf2	0.101912738109557	0.066504228748066	0.129	0.113	1	OPC-A
Zfhx2	0.102925398418051	0.0920917795399153	0.188	0.177	1	OPC-A
Hgsnat	0.10332132647124	0.0490788574793687	0.163	0.205	1	OPC-A
F2r	0.103615395429033	0.0566480721804491	0.22	0.274	1	OPC-A
Neto2	0.103894831038202	0.0743758821337351	0.21	0.196	1	OPC-A
Zfp830	0.104057046640994	0.13035311069028	0.211	0.209	1	OPC-A
Clip2	0.104155711617779	0.114434418656051	0.267	0.273	1	OPC-A
Glt8d1	0.104198977522725	0.0557683083170966	0.173	0.216	1	OPC-A
Fam169a	0.104203712394931	0.099678315017326	0.194	0.186	1	OPC-A
Cblb	0.104318481445436	0.0488684148059548	0.106	0.09	1	OPC-A
Sptan1	0.104578045386731	0.142467654049642	0.501	0.575	1	OPC-A
Zfp277	0.104822698420312	0.0678911807188931	0.194	0.247	1	OPC-A
mt-Nd1	0.1051273380286	0.0396456459799439	0.999	0.992	1	OPC-A
Ccpg1os	0.105396247851569	0.0284734285501066	0.079	0.102	1	OPC-A
Klhdc10	0.105486136662471	0.119055465203795	0.296	0.311	1	OPC-A
Hoxc10	0.106021172761609	0.11695184131205	0.274	0.276	1	OPC-A
Dgcr2	0.106063452299109	0.134675184838815	0.31	0.325	1	OPC-A
St3gal6	0.10635480394771	0.152218204111234	0.352	0.381	1	OPC-A
Slu7	0.106466919828309	0.145796472156652	0.306	0.323	1	OPC-A
Ndrg4	0.106525831940708	0.120409871273325	0.242	0.238	1	OPC-A
Mapk8	0.10657567811387	0.0787443962277312	0.248	0.317	1	OPC-A
Ssh2	0.106726096611725	0.0483793186546197	0.171	0.215	1	OPC-A
B4galt2	0.106780203857192	0.0560141573489312	0.194	0.245	1	OPC-A
Hectd4	0.106853695456631	0.102653429611502	0.185	0.177	1	OPC-A
Bad	0.107131421903528	0.0787887358178308	0.367	0.466	1	OPC-A
Nsmf	0.107555796229325	0.0612126344964363	0.292	0.361	1	OPC-A
Rlim	0.107840574728889	0.190319115786252	0.335	0.366	1	OPC-A
Gab2	0.107873290296048	0.0462479225560941	0.131	0.113	1	OPC-A
Msrb1	0.107978166276508	0.0518156980832754	0.307	0.379	1	OPC-A
4833439L19Rik	0.108069144408226	0.0454854892614001	0.493	0.629	1	OPC-A
Mob2	0.108091202105885	0.107619421548917	0.193	0.184	1	OPC-A
Rab18	0.108235719480145	0.097983814288507	0.76	0.885	1	OPC-A
Echdc1	0.108503155324522	0.136571539330073	0.249	0.25	1	OPC-A
Rab3ip	0.108604056169796	0.0913459448748843	0.173	0.161	1	OPC-A
Cdc42ep4	0.108711886541692	0.0450306411039617	0.143	0.179	1	OPC-A
Wdfy2	0.109091475630475	0.0178182927020657	0.084	0.108	1	OPC-A
Mon2	0.109663795657229	0.0376787997428378	0.247	0.313	1	OPC-A
Nacad	0.109780191028634	0.0269920223261287	0.106	0.134	1	OPC-A
Phactr4	0.110063941303	0.0419428830371037	0.164	0.205	1	OPC-A
Ssbp1	0.11007343823481	0.0531029283270797	0.527	0.664	1	OPC-A
Nek7	0.11025209404335	0.119845563527271	0.377	0.409	1	OPC-A
Gpd1l	0.110302382446639	0.0789039753412895	0.195	0.183	1	OPC-A
Wdr83	0.110345648011193	0.0625576385011929	0.174	0.219	1	OPC-A
Prkaa2	0.110396018592844	0.061112390785589	0.109	0.094	1	OPC-A
Pdss2	0.110762465936258	0.026722349889217	0.078	0.102	1	OPC-A
Nhlrc1	0.110855708028661	0.0543983648429211	0.107	0.091	1	OPC-A
Miip	0.110899622723701	0.0112990894537704	0.092	0.116	1	OPC-A
Kdelr1	0.111009460420979	0.0507216376572946	0.561	0.7	1	OPC-A
Mier1	0.11136772796927	0.153999118049939	0.35	0.383	1	OPC-A
Sowahc	0.111461253280882	0.0565165744502681	0.212	0.267	1	OPC-A
Gbp7	0.111554850188838	-0.000270307057432168	0.12	0.148	1	OPC-B
Ubxn7	0.111656015685901	0.0929390265112895	0.183	0.174	1	OPC-A
Ptpmt1	0.111715793174067	0.0795538008155994	0.328	0.326	1	OPC-A
Aar2	0.111866497322071	0.0495519760115585	0.126	0.16	1	OPC-A
Mrps7	0.112007358742842	0.102663223498338	0.682	0.776	1	OPC-A
Cul3	0.11211801369773	0.0394366462591104	0.393	0.495	1	OPC-A
Dnm1	0.112128836989605	0.0371574466149377	0.125	0.16	1	OPC-A
Mrpl23	0.112228469338968	0.0184464753379812	0.693	0.849	1	OPC-A
Smim27	0.11251627348888	0.130391645844627	0.189	0.18	1	OPC-A
Itsn2	0.112807543783721	0.0369234775399434	0.218	0.272	1	OPC-A
Ube2v2	0.112870073647655	0.0244374922923623	0.61	0.768	1	OPC-A
Zswim7	0.11321486215672	0.0936461228197017	0.178	0.165	1	OPC-A
Vps13a	0.113229506248119	0.121587631662048	0.226	0.227	1	OPC-A
Sos2	0.113360602370804	0.0417838318256823	0.174	0.218	1	OPC-A
Foxn2	0.113385040203261	0.144844260006045	0.27	0.278	1	OPC-A
Mettl4	0.113411976496856	0.0647027807297682	0.155	0.142	1	OPC-A
Atf7	0.113792743386413	0.043163672968064	0.189	0.24	1	OPC-A
Zfp276	0.113863480506755	0.0481566092201365	0.109	0.139	1	OPC-A
Acot2	0.113894723408649	0.112583326762307	0.152	0.139	1	OPC-A
Ndufb7	0.114057310262914	-0.000789193259975507	0.853	0.933	1	OPC-B
Tug1	0.11419862325397	0.0398523019210515	0.305	0.376	1	OPC-A
Use1	0.114535827515901	0.0750814767104437	0.52	0.655	1	OPC-A
Sphk2	0.115580877842704	0.0331453762074155	0.108	0.137	1	OPC-A
Ptpn14	0.115897097954044	0.0955631529219339	0.162	0.151	1	OPC-A
Ehd4	0.115931366624181	0.0433749889313408	0.117	0.147	1	OPC-A
Phkb	0.116154085693744	0.0604669093506602	0.116	0.102	1	OPC-A
Tle3	0.116343734515129	0.0571416515057339	0.324	0.403	1	OPC-A
Nup210	0.11694003121554	0.0381992192345331	0.087	0.112	1	OPC-A
1110051M20Rik	0.116993646635784	0.0866607408526422	0.245	0.308	1	OPC-A
Cog4	0.117091214959285	0.0619498995832223	0.184	0.232	1	OPC-A
Pomk	0.117177549011441	0.102225486522342	0.121	0.108	1	OPC-A
Kif21a	0.117194368350055	0.04685590828506	0.112	0.097	1	OPC-A
Dnajc30	0.117301639716496	0.0636317343862186	0.265	0.331	1	OPC-A
Rtf2	0.118052175081252	0.0866999885797997	0.373	0.477	1	OPC-A
Gspt2	0.118331848487992	0.0845577384352836	0.137	0.125	1	OPC-A
Zc2hc1a	0.118704716118165	0.060090933095121	0.208	0.263	1	OPC-A
Mir100hg	0.118841881060567	-0.0198440215272561	0.245	0.284	1	OPC-B
Birc6	0.119316617012652	0.0646931300052117	0.446	0.561	1	OPC-A
Cnpy4	0.119587940149971	0.0902826653460481	0.168	0.156	1	OPC-A
Ralgapa2	0.11972313394304	0.0605897968160071	0.108	0.094	1	OPC-A
Mcts1	0.119752270120687	0.0721252728571675	0.502	0.642	1	OPC-A
Pigh	0.120237604479176	0.0909470492439901	0.12	0.107	1	OPC-A
Ncbp3	0.120256336237797	0.0871993736681548	0.183	0.173	1	OPC-A
Uggt2	0.120368482966991	0.0706308599474909	0.142	0.129	1	OPC-A
Tstd3	0.120817520316498	0.0462467788417221	0.164	0.205	1	OPC-A
Oaz1	0.12101579095485	-0.0406216419049032	0.978	0.983	1	OPC-B
Map3k12	0.121047961265221	0.0642403368162768	0.134	0.12	1	OPC-A
Gatd3a	0.12104984467285	0.1568538804572	0.261	0.268	1	OPC-A
Zkscan1	0.121081370331846	0.135644146931636	0.319	0.34	1	OPC-A
Cog5	0.121227103293568	0.041387469256778	0.16	0.2	1	OPC-A
Tax1bp1	0.121229890891355	0.108941743467822	0.615	0.691	1	OPC-A
Puf60	0.1216546195547	0.129385494854823	0.682	0.795	1	OPC-A
Mvk	0.121676737391863	0.123175487528635	0.312	0.318	1	OPC-A
Fgd1	0.121733682981225	0.0615588896633424	0.134	0.121	1	OPC-A
Tdrd3	0.122265067812807	0.045682111048577	0.125	0.159	1	OPC-A
Uqcrh	0.122701668236851	-0.0127685853733956	0.943	0.977	1	OPC-B
Hp1bp3	0.123108855467202	0.0800784668234416	0.652	0.745	1	OPC-A
Gm9885	0.123232879833737	0.103457358291588	0.161	0.149	1	OPC-A
Zfp384	0.124147393938393	0.0221058234102253	0.112	0.142	1	OPC-A
Capza2	0.124257646232471	-0.0148314882154963	0.817	0.936	1	OPC-B
Arl15	0.124263807778581	0.0549463296693976	0.117	0.103	1	OPC-A
Bhlhe41	0.124505680111279	0.125695740336975	0.37	0.381	1	OPC-A
Ppig	0.124813080461345	0.0520836212264102	0.583	0.724	1	OPC-A
Ift122	0.124911891139698	0.0503464785712018	0.138	0.174	1	OPC-A
Sfswap	0.125030577458211	0.0591901088328808	0.284	0.358	1	OPC-A
Tmem126b	0.12513882300161	0.0825850596395689	0.183	0.173	1	OPC-A
Zfp787	0.125238654862585	0.0625105509938266	0.21	0.264	1	OPC-A
Zfp287	0.125411445465889	0.0189220516581022	0.09	0.115	1	OPC-A
Pacs1	0.125440787096987	0.0622044668944088	0.13	0.117	1	OPC-A
Ier5l	0.125701902344398	0.0184401527678105	0.241	0.29	1	OPC-A
Aamp	0.125788251300305	0.0304276142396664	0.684	0.822	1	OPC-A
Zc3h12c	0.126564256239005	0.0281859932753147	0.118	0.148	1	OPC-A
Tor1aip2	0.126738334467654	0.0667277392723558	0.427	0.552	1	OPC-A
Nmral1	0.126904197638088	0.00825752244726846	0.152	0.186	1	OPC-A
Rmdn2	0.127395612672885	0.0334728621296796	0.124	0.156	1	OPC-A
Mttp	0.127403294009424	0.0674012817235901	0.11	0.095	1	OPC-A
Ccdc127	0.127571639538066	0.0743158827585723	0.324	0.409	1	OPC-A
Phkg2	0.1276270184649	0.066427129967716	0.228	0.286	1	OPC-A
Slc35f5	0.127730229859352	0.0812706915884796	0.199	0.251	1	OPC-A
Zc3h4	0.127913141380218	0.0426428604199103	0.15	0.188	1	OPC-A
Pdia6	0.127935459473106	0.0658449755878416	0.789	0.871	1	OPC-A
Aig1	0.128211313009593	0.141539102655882	0.4	0.441	1	OPC-A
Akap6	0.128386770269905	0.101936643437874	0.21	0.207	1	OPC-A
Oip5os1	0.128763869894746	0.15013011445814	0.429	0.495	1	OPC-A
Snx6	0.128798676134879	0.118722556535489	0.553	0.646	1	OPC-A
Apopt1	0.129099571866646	0.0463908847299773	0.362	0.455	1	OPC-A
Ahcyl2	0.129171513133827	0.0962949647970764	0.232	0.232	1	OPC-A
Btbd2	0.129493464511721	0.0513575412860563	0.117	0.148	1	OPC-A
Lzts2	0.129936178077609	0.0387753384511321	0.153	0.188	1	OPC-A
Tsn	0.130108080311628	0.0979777981808039	0.697	0.826	1	OPC-A
Cwc25	0.130300711112422	0.0757397777545791	0.198	0.253	1	OPC-A
Sirt5	0.130320884014154	0.105770113357557	0.176	0.169	1	OPC-A
Mapre3	0.130399541614511	0.0546629208980663	0.263	0.327	1	OPC-A
Prkx	0.130767667074095	0.0641833720706582	0.191	0.235	1	OPC-A
Hmbox1	0.131560501873629	0.106871115995181	0.272	0.276	1	OPC-A
Map2k5	0.13165427932341	0.0535825772910435	0.173	0.216	1	OPC-A
Jrkl	0.131830947431958	0.0576873295083685	0.117	0.149	1	OPC-A
Tmed7	0.131840253789896	0.0945818672115128	0.586	0.666	1	OPC-A
Ecpas	0.131940573274837	0.0510458256009746	0.272	0.341	1	OPC-A
Rundc1	0.13218719811515	0.0266656909336614	0.092	0.116	1	OPC-A
Arap1	0.132248238277886	0.0384450082690969	0.14	0.174	1	OPC-A
Tmem60	0.132381453147545	0.0787650674621342	0.434	0.559	1	OPC-A
Srsf2	0.132764804493988	-0.0269571019297359	0.709	0.789	1	OPC-B
H2-DMa	0.132927583678504	0.0976761351606093	0.11	0.097	1	OPC-A
Ptk7	0.133268598675151	0.023117103457567	0.079	0.101	1	OPC-A
Dop1a	0.133316849302888	0.0757997202732238	0.222	0.282	1	OPC-A
Snapc3	0.133671498087791	0.057012937606444	0.176	0.218	1	OPC-A
Lage3	0.133759138678012	0.131590268119391	0.525	0.604	1	OPC-A
Tdp2	0.133881909088219	0.0557969351451387	0.174	0.216	1	OPC-A
Trmu	0.133932857136571	0.0448769310761448	0.118	0.149	1	OPC-A
Lpar6	0.133990573402478	0.0898155742790244	0.145	0.129	1	OPC-A
F8a	0.134045982894383	0.0968863314235958	0.176	0.169	1	OPC-A
Ube2q1	0.134087902788474	0.046288883506982	0.332	0.412	1	OPC-A
Cadm3	0.134560223992181	0.114477557559967	0.243	0.242	1	OPC-A
Maoa	0.135289497917606	0.1189384102024	0.301	0.314	1	OPC-A
Fsd1l	0.135525463553101	0.10307521608436	0.225	0.224	1	OPC-A
Etv3	0.135652913842071	0.0796960207886482	0.155	0.144	1	OPC-A
Tor2a	0.13624214663779	0.0928037587458619	0.353	0.45	1	OPC-A
Npc1	0.136350813285599	0.129146009137138	0.494	0.545	1	OPC-A
Mtmr3	0.136525931130915	0.0501666765610395	0.19	0.238	1	OPC-A
Ei24	0.136627899088721	0.0565552172243154	0.452	0.571	1	OPC-A
Dennd2a	0.136726147656778	0.125898764220667	0.28	0.291	1	OPC-A
Arfgef1	0.136846874617122	0.0424459404149755	0.306	0.374	1	OPC-A
Romo1	0.136926620857911	0.0997859193192985	0.82	0.907	1	OPC-A
Lyrm1	0.136929799215585	0.0411431417172146	0.088	0.112	1	OPC-A
Fdps	0.137640120243673	-0.0367084581741068	0.67	0.668	1	OPC-B
Ermp1	0.138566527937962	0.10526656345815	0.352	0.362	1	OPC-A
Hscb	0.138695598857019	0.0510606238138886	0.107	0.091	1	OPC-A
Kctd15	0.138742745533484	0.0349543126209655	0.103	0.13	1	OPC-A
Syt16	0.138899770773071	0.131292762098073	0.287	0.299	1	OPC-A
Lrrc58	0.138908337156606	-0.00151016529197223	0.616	0.738	1	OPC-B
Atp23	0.13908866928299	0.0133749953606605	0.095	0.119	1	OPC-A
Lyz2	0.139216788085997	0.291140127462743	0.36	0.38	1	OPC-A
Grin1	0.139499604955599	0.067652237068144	0.11	0.097	1	OPC-A
Hibadh	0.139856427986235	0.133184349371696	0.492	0.573	1	OPC-A
Wipi1	0.140167803705056	0.0203140703646993	0.179	0.216	1	OPC-A
Ier2	0.140244261315119	0.411913276685222	0.544	0.656	1	OPC-A
Zfp143	0.140283706623773	0.0358222677136158	0.086	0.11	1	OPC-A
Ocrl	0.140907875704914	0.114079114078107	0.19	0.186	1	OPC-A
Reps2	0.141119320128126	0.0209013343298643	0.163	0.2	1	OPC-A
Eipr1	0.141351471028721	0.0675727551414043	0.172	0.215	1	OPC-A
Smarcad1	0.14165422280007	0.0671416757199326	0.271	0.338	1	OPC-A
Ece2	0.141786031546192	0.0962603272655327	0.174	0.165	1	OPC-A
Cdc23	0.14179097469355	0.0573871966952147	0.223	0.281	1	OPC-A
Tbc1d15	0.142236976738442	0.064687707381737	0.284	0.358	1	OPC-A
Usp31	0.142309941918082	0.0202743932146341	0.148	0.183	1	OPC-A
Cdh2	0.142502374462757	0.0376549044952265	0.535	0.664	1	OPC-A
Slc16a7	0.14287205854822	0.0590394784323924	0.16	0.201	1	OPC-A
Zfp110	0.143092717385733	0.0533888334777326	0.104	0.091	1	OPC-A
Dph7	0.143131327894964	0.0454102395086073	0.12	0.152	1	OPC-A
Tor1b	0.14349826807999	0.0657664280918304	0.32	0.405	1	OPC-A
Mrpl36	0.143792861557541	0.0463840654060133	0.513	0.638	1	OPC-A
Dock1	0.144055232842406	0.0149842817178537	0.414	0.495	1	OPC-A
Npat	0.144286059628065	0.035716882693973	0.132	0.164	1	OPC-A
Mir9-3hg	0.14463356908296	0.141733386262274	0.426	0.464	1	OPC-A
Tmed10	0.145100137935987	-0.0225419899456565	0.841	0.929	1	OPC-B
Lman2l	0.145192099441094	0.12167718104629	0.188	0.183	1	OPC-A
Klc3	0.145956765729799	0.140188439289987	0.269	0.277	1	OPC-A
Prkd1	0.146157889903445	0.0557948746798732	0.104	0.09	1	OPC-A
Ppp2r5c	0.146291382297301	0.130442028204504	0.419	0.474	1	OPC-A
Slc25a51	0.146307931268704	0.0697896180579426	0.256	0.317	1	OPC-A
Lsm14b	0.146387753460444	0.0545038013850299	0.168	0.21	1	OPC-A
Cnot3	0.146471026325679	0.146538838111926	0.327	0.354	1	OPC-A
Mapk8ip3	0.146708374369508	0.0569552986290377	0.302	0.376	1	OPC-A
Rcor1	0.147051352387902	0.0298340927697186	0.158	0.192	1	OPC-A
Bod1	0.147201953998964	0.0529045877651914	0.329	0.407	1	OPC-A
Xbp1	0.14735109634846	0.0684714489410845	0.489	0.613	1	OPC-A
Plpbp	0.147446177788851	0.0329725001736075	0.361	0.441	1	OPC-A
Zmat5	0.147538680103719	0.150750574831694	0.478	0.54	1	OPC-A
Ampd3	0.147759053609662	0.073658890720911	0.475	0.497	1	OPC-A
Tcp11l1	0.147934129154993	0.090577526389541	0.174	0.164	1	OPC-A
Gramd1b	0.148088437790162	0.0894717333956422	0.151	0.142	1	OPC-A
Rpain	0.14985132759269	0.117550615100295	0.311	0.322	1	OPC-A
Stard3	0.14986655263272	0.077760437268299	0.194	0.242	1	OPC-A
Adck5	0.149879793856608	0.0394808981225113	0.086	0.11	1	OPC-A
Lysmd2	0.15019300914408	0.123259335467167	0.337	0.356	1	OPC-A
Strn3	0.150327110624824	0.040017961673268	0.414	0.496	1	OPC-A
Txndc12	0.150607266049842	0.0684601285539294	0.463	0.584	1	OPC-A
Pard6g	0.151039948017239	0.0630156656213619	0.104	0.09	1	OPC-A
S100a4	0.15129206041799	-0.0482300545062028	0.281	0.33	1	OPC-B
Ghdc	0.152019096015711	0.0572302888745208	0.128	0.159	1	OPC-A
Trappc8	0.152372177551435	0.0439264076900269	0.181	0.226	1	OPC-A
Dnajb9	0.152907777845403	0.0880312465435287	0.484	0.521	1	OPC-A
Nt5m	0.152914392620983	0.0669917504808833	0.273	0.34	1	OPC-A
Pdcd10	0.152986911968307	0.086514706525756	0.587	0.687	1	OPC-A
Slc35e3	0.15303285145101	0.0814668338806529	0.163	0.155	1	OPC-A
Itpkb	0.153266590508782	0.114706622451978	0.283	0.289	1	OPC-A
Tmtc3	0.153490443052141	0.0407976444829755	0.13	0.161	1	OPC-A
Zbtb33	0.153580204767357	0.0713983397971489	0.203	0.196	1	OPC-A
Tsc2	0.153877912124274	0.0475345485846683	0.153	0.189	1	OPC-A
Pde8a	0.154751868091412	0.0237651344972462	0.133	0.162	1	OPC-A
Gm12940	0.154778702760311	0.0533330205313326	0.103	0.091	1	OPC-A
Zmym5	0.154891212486457	0.10628332686896	0.273	0.278	1	OPC-A
Pip4p1	0.154940120969295	0.105124584765284	0.279	0.291	1	OPC-A
Mpp6	0.155103735895478	0.0973607109811632	0.413	0.454	1	OPC-A
Armt1	0.155109899481076	0.0384537255004297	0.101	0.126	1	OPC-A
